angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.075,91.453,8848.786,7511.5,0.548,0.882,0.298202391,0.131846429,0.145240496,0
0.088,91.815,8532.148,7502.5,0.541,0.871,0.29990767,0.126591484,0.145045367,0
0.094,92.253,8915.348,7614.5,0.543,0.871,0.301970963,0.132951096,0.147473631,0
0.065,91.421,9201.63,7703,0.546,0.879,0.298051648,0.137702251,0.149392392,0
0.084,94.433,9199.765,7825,0.548,0.88,0.312240322,0.137671299,0.152037465,0
0.068,93.88,9372.112,7892,0.549,0.887,0.309635296,0.140531581,0.153490086,0
0.063,94.711,9399.037,7908,0.541,0.881,0.313549901,0.14097843,0.153836981,0
0.076,94.057,9288.762,7984.5,0.546,0.883,0.310469093,0.139148299,0.155495572,0
0.075,96.107,9318.228,8015,0.545,0.886,0.320126059,0.139637319,0.15615684,0
0.059,95.065,9527.18,8083.5,0.553,0.878,0.315217494,0.1431051,0.157641983,0
0.074,96.589,9966.579,8178.5,0.54,0.88,0.322396623,0.150397394,0.159701671,0
0.087,97.518,9786.333,8309,0.543,0.883,0.326772878,0.14740602,0.162531031,0
0.062,97.173,9912.261,8335.5,0.535,0.882,0.325147681,0.149495929,0.163105575,0
0.073,96.864,9968.921,8479,0.541,0.884,0.32369207,0.150436262,0.166216788,0
0.094,98.358,10086.654,8640,0.539,0.88,0.330729878,0.152390167,0.169707416,0
0.071,99.193,10195.222,8658,0.54,0.878,0.334663325,0.154191969,0.170097673,0
0.065,98.617,10330.264,8720,0.547,0.887,0.331949953,0.156433134,0.17144189,0
0.066,101.156,10549.047,8772.5,0.53,0.881,0.343910459,0.160064071,0.172580138,0
0.085,99.901,10610.452,8715,0.532,0.887,0.337998511,0.161083153,0.171333485,0
0.07,98.702,10224.865,8621.5,0.538,0.878,0.332350364,0.154683926,0.169306319,0
0.076,96.992,9918.648,8580.5,0.551,0.881,0.324295042,0.149601928,0.168417401,0
0.068,96.195,9560.033,8497.5,0.562,0.859,0.320540602,0.14365033,0.166617885,0
0.061,92.103,8979.354,8052,0.564,0.859,0.301264356,0.134013344,0.156959034,0
0.048,88.937,8795.088,7803,0.577,0.86,0.286350232,0.130955253,0.151560484,0
0.052,88.6,8357.175,7587.5,0.572,0.856,0.284762721,0.12368762,0.146888246,0
0.044,87.021,8075.879,7318,0.587,0.851,0.277324502,0.119019214,0.141045237,0
0.014,84.663,7936.61,7120.5,0.593,0.852,0.266216636,0.116707896,0.136763255,0
0.022,83.641,7754.15,6887.5,0.589,0.844,0.261402286,0.113679778,0.1317116,0
0.002,82.642,7572.303,6670.5,0.585,0.853,0.256696281,0.110661833,0.12700684,0
0.011,81.419,7174,6491.5,0.597,0.849,0.250935077,0.104051571,0.123125955,0
0.019,80.379,7197.169,6356.5,0.601,0.86,0.246035933,0.104436085,0.120199031,0
0.014,80.085,6801.946,6251.5,0.616,0.862,0.244650983,0.097876938,0.117922534,0
0.007,79.843,6695.799,6073.5,0.615,0.864,0.24351099,0.096115316,0.11406333,0
0.008,77.597,6495.361,5939,0.611,0.864,0.232930724,0.092788834,0.111147246,0
0.011,76.533,6378.257,5781,0.607,0.859,0.227918523,0.090845368,0.10772166,0
0.018,77.328,6510.25,5779.5,0.607,0.855,0.231663542,0.093035933,0.107689139,0
0.01,75.865,6467.594,5737.5,0.607,0.858,0.224771766,0.092328011,0.10677854,0
0.008,74.801,6357.136,5722,0.597,0.843,0.219759565,0.090494843,0.106442486,0
0.012,77.629,6174.477,5622.5,0.587,0.833,0.233081467,0.087463422,0.104285234,0
0.008,74.776,6236.587,5474,0.572,0.836,0.219641797,0.088494203,0.101065617,0
0.023,74.944,6259.122,5352,0.592,0.836,0.220433197,0.088868196,0.098420545,0
0.023,73.131,6039.66,5222,0.57,0.849,0.211892671,0.08522599,0.095602025,0
0.001,72.485,5892.204,5123,0.572,0.845,0.208849549,0.082778801,0.093455614,0
0.01,71.64,5805.215,5052,0.585,0.853,0.204868995,0.081335126,0.091916268,0
0,72.437,5675.559,5078.5,0.589,0.831,0.208623435,0.079183346,0.092490813,0
0.034,70.941,5563.221,4969.5,0.581,0.839,0.201576205,0.077318977,0.090127592,0
0.032,71.405,5436.766,4904.5,0.595,0.845,0.203761977,0.075220322,0.088718332,0
0.048,70.959,5445.677,4842,0.584,0.836,0.201660998,0.075368209,0.087363275,0
0.062,69.941,5219.742,4748.5,0.577,0.838,0.19686549,0.071618577,0.085336108,0
0.073,70.311,5084.095,4664,0.589,0.844,0.198608455,0.069367371,0.083504071,0
0.069,70.188,5170.374,4514.5,0.571,0.841,0.198029037,0.070799263,0.080262773,0
0.09,70.401,5074.792,4527,0.564,0.826,0.199032419,0.069212978,0.080533784,0
0.091,69.485,5015.1,4448.5,0.567,0.842,0.194717404,0.068222325,0.078831832,0
0.103,70.131,5059.94,4435,0.566,0.846,0.197760526,0.068966493,0.078539139,0
0.082,67.864,5003.768,4346,0.559,0.831,0.187081335,0.068034259,0.076609537,0
0.095,69.45,4989.35,4302,0.545,0.842,0.194552529,0.067794977,0.075655577,0
0.1,68.35,4932.303,4290.5,0.553,0.822,0.189370743,0.066848221,0.075406246,0
0.098,66.377,4883.333,4256.5,0.566,0.839,0.180076502,0.066035512,0.074669095,0
0.093,67.893,4923.698,4272.5,0.559,0.833,0.187217946,0.066705412,0.07501599,0
0.109,66.795,4834.84,4204.5,0.564,0.828,0.182045581,0.065230719,0.073541687,0
0.086,66.95,4813.486,4138,0.563,0.824,0.182775742,0.064876326,0.072099906,0
0.116,66.909,4593.218,3774.5,0.514,0.838,0.182582602,0.061220744,0.064218891,0
0.124,66.98,4771.99,4131,0.567,0.832,0.182917063,0.064187656,0.071948139,0
0.095,65.473,4787.241,4153.5,0.562,0.841,0.175818016,0.064440763,0.07243596,0
0.112,67.265,4822.35,4238,0.573,0.827,0.184259617,0.065023434,0.074267998,0
0.146,66.401,4772.689,4193.5,0.576,0.829,0.180189559,0.064199257,0.073303197,0
0.162,68.203,4638.311,3851,0.509,0.823,0.188678268,0.061969111,0.065877481,0
0.137,67.674,4909.038,4178.5,0.544,0.829,0.186186299,0.066462114,0.072977983,0
0.123,66.709,5115.04,4217.5,0.536,0.823,0.181640459,0.069880936,0.073823539,0
0.128,67.478,4882.89,4184,0.548,0.827,0.185262999,0.06602816,0.073097228,0
0.139,67.873,4954.103,4256,0.557,0.832,0.187123732,0.067210015,0.074658254,0
0.114,68.84,5070.487,4304.5,0.546,0.832,0.191678993,0.069141532,0.075709779,0
0.114,70.399,4976.928,4401.5,0.541,0.82,0.199022998,0.06758882,0.077812829,0
0.125,71.471,5265.699,4531.5,0.539,0.836,0.204072884,0.072381283,0.080631348,0
0.127,70.479,5350.54,4607.5,0.556,0.842,0.199399855,0.07378931,0.082279099,0
0.13,72.78,5234.117,4618.5,0.553,0.824,0.21023921,0.071857146,0.082517589,0
0.104,70.916,5592.061,4755.5,0.557,0.844,0.201458437,0.077797608,0.085487875,0
0.119,73.503,5768.487,4852,0.539,0.839,0.213645057,0.080725585,0.087580084,0
0.11,72.979,5482.221,4776.5,0.538,0.836,0.211176642,0.075974696,0.085943174,0
0.11,73.934,5778.796,4968,0.543,0.847,0.215675375,0.080896674,0.090095071,0
0.115,73.341,5832.852,4971,0.544,0.856,0.212881921,0.081793791,0.090160114,0
0.14,76.161,6037.817,5081,0.532,0.83,0.226166137,0.085195404,0.092545015,0
0.12,76.576,6066.358,5028.5,0.526,0.852,0.228121084,0.085669072,0.091406767,0
0.127,76.815,6099.33,5136.5,0.53,0.846,0.229246945,0.086216277,0.093748306,0
0.101,76.114,6050.843,5137.5,0.526,0.856,0.225944734,0.085411584,0.093769987,0
0.124,76.197,6068.472,5225.5,0.535,0.846,0.226335723,0.085704156,0.095677908,0
0.115,76.549,6262.897,5270,0.532,0.84,0.227993895,0.088930846,0.096642709,0
0.117,76.937,6219.185,5286,0.537,0.845,0.229821652,0.088205399,0.096989604,0
0.113,76.329,6182.179,5349.5,0.544,0.85,0.226957538,0.087591245,0.098366343,0
0.091,77.174,6384.289,5315.5,0.525,0.859,0.230938092,0.090945476,0.097629191,0
0.108,79.18,6308.292,5391,0.529,0.853,0.240387786,0.089684224,0.099266101,0
0.099,79.179,6458.245,5467.5,0.528,0.866,0.240383075,0.092172854,0.100924691,0
0.108,79.862,6336.562,5447.5,0.537,0.861,0.243600494,0.090153395,0.100491073,0
0.103,79.332,6319.513,5571.5,0.546,0.866,0.241103815,0.089870449,0.103179507,0
0.118,79.738,6764.484,5682.5,0.538,0.859,0.243016365,0.097255217,0.10558609,0
0.107,79.836,6776.218,5780,0.539,0.857,0.243478015,0.097449955,0.107699979,0
0.115,82.611,6850.155,5826,0.533,0.852,0.256550249,0.098677018,0.108697302,0
0.116,81.91,6910.341,5840.5,0.53,0.857,0.253248038,0.099675869,0.109011675,0
0.095,81.882,7062.39,5999,0.541,0.86,0.253116138,0.102199284,0.112448101,0
0.111,82.248,7103.428,6065,0.543,0.856,0.25484026,0.102880353,0.113879042,0
0.095,82.817,6942.5,6119.5,0.544,0.858,0.257520656,0.100209582,0.115060652,0
0.103,82.934,7249.58,6231,0.543,0.867,0.25807181,0.105305901,0.117478075,0
0.094,83.272,7448.627,6358.5,0.551,0.855,0.259664032,0.108609299,0.120242393,0
0.097,84.525,7214.07,6404,0.547,0.864,0.265566558,0.104716575,0.121228875,0
0.103,82.897,7287.609,6437.5,0.55,0.874,0.257897514,0.105937033,0.121955186,0
0.103,84.31,7536.748,6512,0.539,0.86,0.264553754,0.11007176,0.123570414,0
0.104,86.106,7488.977,6568.5,0.547,0.866,0.273014198,0.10927895,0.124795386,0
0.072,85.633,7613.151,6609,0.554,0.868,0.27078603,0.11133975,0.125673464,0
0.111,85.637,7618.801,6694.5,0.551,0.866,0.270804873,0.111433517,0.127527182,0
0.113,86.078,7759.224,6801,0.542,0.86,0.272882298,0.113763987,0.129836201,0
0.083,86.638,7852.766,6868,0.544,0.861,0.275520298,0.115316416,0.131288822,0
0.082,86.11,7750.019,6941.5,0.546,0.855,0.273033041,0.11361122,0.13288237,0
0.095,87.148,8220.562,7078.5,0.557,0.872,0.277922763,0.121420382,0.135852656,0
0.076,87.649,8124.754,7102,0.562,0.863,0.280282831,0.119830346,0.136362158,0
0.091,87.782,7930.086,7199,0.563,0.862,0.280909356,0.116599624,0.138465208,0
0.101,88.99,8160.046,7222,0.561,0.876,0.2865999,0.120416055,0.138963869,0
0.095,89.697,8437.434,7336.5,0.552,0.875,0.289930376,0.125019604,0.141446334,0
0.067,89.131,8538.772,7507,0.562,0.871,0.287264111,0.126701416,0.145142931,0
0.083,90.881,8595.043,7542,0.561,0.877,0.295507862,0.127635293,0.145901764,0
0.067,92.464,8705.846,7719,0.564,0.875,0.302964924,0.129474187,0.149739287,0
0.059,92.799,8866.02,7870,0.561,0.882,0.304543014,0.132132445,0.153013106,0
0.081,93.533,8977.417,8044.5,0.567,0.88,0.308000678,0.133981197,0.156796427,0
0.081,94.664,9052.901,8169.5,0.572,0.88,0.313328497,0.135233935,0.159506542,0
0.071,95.728,9221.703,8241,0.567,0.877,0.318340698,0.138035384,0.161056728,0
0.081,96.339,9422.916,8325.5,0.566,0.879,0.321218945,0.141374728,0.162888766,0
0.06,97.036,9776.378,8413,0.569,0.875,0.324502313,0.147240806,0.164785847,0
0.058,98.146,9535.924,8438,0.548,0.884,0.329731207,0.143250216,0.16532787,0
0.06,96.552,9723.987,8488.5,0.558,0.878,0.322222327,0.146371322,0.166422756,0
0.066,97.627,9432.117,8539.5,0.561,0.879,0.327286346,0.141527428,0.167528483,0
0.06,97.991,9699.052,8530.5,0.551,0.877,0.329001046,0.145957499,0.167333355,0
0.068,97.487,9624.803,8547.5,0.555,0.874,0.326626845,0.144725258,0.167701931,0
0.061,96.763,9609.094,8487,0.561,0.884,0.323216288,0.14446455,0.166390235,0
0.078,96.373,9822.791,8646,0.562,0.878,0.321379109,0.148011079,0.169837501,0
0.058,97.8,9923.656,8736,0.555,0.884,0.328101299,0.149685042,0.171788784,0
0.069,100.464,10102.596,8885.5,0.568,0.884,0.340650644,0.152654741,0.175030082,0
0.075,99.64,10285.924,8992.5,0.565,0.885,0.336769015,0.155697265,0.177349941,0
0.071,101.426,10352.926,9109.5,0.557,0.889,0.345182352,0.156809235,0.179886609,0
0.054,103.164,10845.273,9227.5,0.549,0.89,0.353369574,0.164980257,0.182444958,0
0.069,102.169,10473.293,9305,0.559,0.881,0.348682413,0.158806853,0.184125229,0
0.051,104.231,10589.733,9409.5,0.547,0.881,0.358395907,0.160739299,0.186390885,0
0.069,104.558,11078.626,9565.5,0.556,0.889,0.359936311,0.168852999,0.189773109,0
0.053,104.929,11021.415,9697.5,0.555,0.887,0.361683986,0.167903522,0.192634991,0
0.071,106.142,11267.599,9890,0.551,0.886,0.367398084,0.171989207,0.196808568,0
0.07,107.072,11024.649,9996.5,0.557,0.883,0.371779049,0.167957193,0.199117586,0
0.074,109.792,11455.38,10216.5,0.555,0.89,0.384592193,0.175105633,0.203887389,0
0.071,108.975,11801.365,10309.5,0.56,0.893,0.380743539,0.180847623,0.205903715,0
0.056,110.299,11918.915,10494.5,0.553,0.897,0.386980526,0.18279849,0.209914686,0
0.05,112.908,12051.297,10623,0.545,0.893,0.399270781,0.184995511,0.212700684,0
0.066,112.352,12183.734,10742,0.546,0.892,0.396651624,0.187193444,0.215280714,0
0.055,115.197,12421.923,10766.5,0.534,0.895,0.410053608,0.191146444,0.215811896,0
0.067,112.339,12208.604,10820,0.544,0.893,0.396590384,0.187606188,0.216971826,0
0.065,113.143,12580.129,10919,0.544,0.888,0.400377799,0.193772041,0.219118237,0
0.045,114.171,12452.054,10853,0.544,0.896,0.405220414,0.1916465,0.217687296,0
0.043,113.346,12372.729,10830.5,0.553,0.896,0.401334074,0.190330017,0.217199475,0
0.044,112.094,12433.531,10793.5,0.548,0.887,0.395436259,0.191339091,0.216397281,0
0.046,112.082,12204.279,10719.5,0.556,0.898,0.395379731,0.18753441,0.214792893,0
0.042,112.935,12019.566,10767.5,0.544,0.89,0.399397971,0.184468901,0.215833577,0
0.06,98.684,9440.239,8477,0.557,0.889,0.332265571,0.141662221,0.166173426,0
0.06,88.116,7882.837,7071,0.578,0.882,0.282482735,0.115815476,0.13569005,0
0.044,87.756,7920.181,6938.5,0.574,0.876,0.280786878,0.11643524,0.132817327,0
0.035,85.13,7606.376,6751,0.585,0.879,0.26841654,0.111227311,0.128752155,0
0.054,85,7462.401,6679,0.579,0.879,0.267804147,0.108837893,0.127191128,0
0.05,83.182,7431.525,6572.5,0.577,0.881,0.259240067,0.108325473,0.12488211,0
0.049,84.491,7285.416,6509,0.583,0.882,0.265406393,0.105900638,0.123505371,0
0.052,82.604,7229.652,6391.5,0.564,0.87,0.256517274,0.104975175,0.120957863,0
0.061,83.136,6940.97,6329.5,0.566,0.882,0.259023375,0.10018419,0.119613646,0
0.086,82.561,6878.401,6164.5,0.567,0.868,0.256314713,0.099145791,0.116036294,0
0.103,81.021,6690.765,5993,0.562,0.865,0.249060212,0.096031771,0.112318016,0
0.098,80.806,6469.146,5950.5,0.578,0.879,0.248047409,0.092353768,0.111396577,0
0.082,79.354,6510.206,5804.5,0.56,0.872,0.24120745,0.093035202,0.108231162,0
0.1,80.255,6497.327,5726.5,0.556,0.871,0.245451805,0.092821462,0.10654005,0
0.092,79.138,6486.56,5616,0.557,0.872,0.240189936,0.092642772,0.104144308,0
0.102,78.512,6318.358,5547,0.551,0.858,0.237241028,0.08985128,0.102648325,0
0.102,78.25,6114.821,5435.5,0.567,0.867,0.236006821,0.086473367,0.100230902,0
0.101,78.643,6096.357,5364,0.548,0.857,0.237858132,0.086166937,0.098680716,0
0.115,77.56,6077.921,5297,0.545,0.862,0.232756428,0.085860972,0.097228094,0
0.109,77.485,5965.092,5255,0.545,0.855,0.232403124,0.083988455,0.096317495,0
0.132,76.56,6118.961,5267,0.554,0.87,0.228045713,0.086542075,0.096577666,0
0.099,77.199,6167.808,5212.5,0.54,0.858,0.23105586,0.087352743,0.095396056,0
0.125,77.57,6059.394,5245.5,0.551,0.867,0.232803535,0.085553497,0.096111527,0
0.128,77.685,5989.103,5207.5,0.547,0.868,0.233345267,0.084386943,0.095287652,0
0.121,76.685,6012.874,5136,0.54,0.857,0.228634552,0.084781448,0.093737466,0
0.107,77.289,6078.637,5206,0.543,0.868,0.231479824,0.085872855,0.09525513,0
0.126,79.084,6009.361,5110,0.537,0.864,0.239935557,0.084723146,0.093173762,0
0.115,78.846,5933.268,5109,0.548,0.873,0.238814407,0.083460302,0.093152081,0
0.13,77.164,5985.966,5131,0.547,0.868,0.230890985,0.084334881,0.093629061,0
0.11,76.931,5928.687,5083.5,0.542,0.867,0.229793388,0.083384275,0.092599217,0
0.107,77.009,5844.107,5071,0.537,0.866,0.230160824,0.08198058,0.092328206,0
0.109,77.109,5826.173,5013.5,0.539,0.875,0.230631895,0.081682946,0.091081553,0
0.099,75.119,5866.695,4954,0.548,0.876,0.221257572,0.082355452,0.089791538,0
0.101,77.228,5870.63,5039,0.545,0.87,0.23119247,0.082420757,0.091634416,0
0.118,75.925,5880.75,5016.5,0.551,0.868,0.225054409,0.082588709,0.091146596,0
0.061,88.397,6267.762,4633.5,0.557,0.909,0.283806446,0.089011586,0.082842802,1
0.075,88.209,6011.18,4601,0.557,0.914,0.282920832,0.084753334,0.082138173,1
0.108,92.164,6980.57,5367.5,0.556,0.906,0.30155171,0.100841394,0.098756599,1
0.093,94.564,7273.364,5557,0.555,0.906,0.312857426,0.105700622,0.102865134,1
0.099,95.95,7260.143,5806,0.56,0.893,0.319386476,0.105481206,0.108263683,1
0.087,97.177,7565.601,5959,0.559,0.901,0.325166524,0.110550607,0.111580864,1
0.074,96.808,7671.225,6057.5,0.553,0.897,0.32342827,0.112303549,0.113716435,1
0.08,98.675,8093.518,6176.5,0.564,0.899,0.332223175,0.119311952,0.116296465,1
0.074,98.229,8058.863,6135.5,0.549,0.899,0.330122196,0.118736815,0.115407547,1
0.073,96.36,7771.091,6025.5,0.55,0.898,0.32131787,0.113960932,0.113022646,1
0.08,95.429,7524.511,5871.5,0.555,0.896,0.316932194,0.109868674,0.109683784,1
0.071,94.062,7390.937,5617,0.549,0.898,0.310492647,0.107651872,0.104165989,1
0.089,93.936,7061.608,5343,0.549,0.903,0.309899096,0.102186306,0.098225417,1
0.074,90.54,6756.872,5102.5,0.556,0.902,0.293901508,0.097128887,0.093011155,1
0.085,90.07,6491.826,4812,0.532,0.9,0.291687472,0.092730167,0.086712847,1
0.086,87.938,6157.355,4581,0.546,0.902,0.281644228,0.087179264,0.081704554,1
0.099,84.645,5993.689,4365.5,0.541,0.906,0.266131843,0.084463052,0.077032315,1
0.089,85.061,5756.869,4239.5,0.543,0.901,0.268091501,0.080532772,0.074300519,1
0.122,85.259,5508.501,4073.5,0.526,0.908,0.269024222,0.076410841,0.070701486,1
0.109,85.729,5533.913,3983.5,0.54,0.914,0.271238259,0.07683258,0.068750203,1
0.111,82.397,5111.803,3872.5,0.542,0.907,0.255542156,0.069827215,0.066343621,1
0.112,82.161,5377.344,3827.5,0.532,0.913,0.254430427,0.074234151,0.065367979,1
0.117,79.807,5067.431,3734.5,0.541,0.905,0.243341404,0.069090814,0.063351654,1
0.11,78.228,5227.988,3706.5,0.542,0.904,0.235903185,0.071755429,0.062744588,1
0.121,83.374,5212.826,3718.5,0.534,0.91,0.260144525,0.071503799,0.063004759,1
0.138,82.596,5427.106,3733,0.532,0.918,0.256479588,0.075060004,0.063319132,1
0.136,81.996,5280.931,3848.5,0.539,0.911,0.253653159,0.072634074,0.065823279,1
0.126,82.317,5252.876,4051,0.549,0.902,0.255165299,0.072168471,0.070213665,1
0.11,87.609,5791.211,4318,0.548,0.916,0.280094403,0.081102714,0.076002472,1
0.114,91.29,6334.151,4559.5,0.557,0.921,0.297434545,0.090113382,0.081238414,1
0.111,87.679,6472.445,4776,0.548,0.91,0.280424153,0.092408518,0.085932334,1
0.112,91.662,6748.451,4986.5,0.551,0.91,0.299186931,0.096989132,0.090496168,1
0.099,94.164,7253.25,5238,0.55,0.915,0.31097314,0.105366809,0.09594892,1
0.091,95.81,7459.32,5417,0.549,0.914,0.318726976,0.10878676,0.099829805,1
0.084,96.407,7634.506,5659,0.554,0.908,0.321539273,0.111694159,0.105076588,1
0.099,100.706,7878.789,5920,0.563,0.916,0.341790637,0.115748295,0.110735308,1
0.069,98.501,7966.227,6088,0.548,0.898,0.33140351,0.117199422,0.114377703,1
0.104,102.058,8087.522,6313.5,0.565,0.894,0.348159524,0.119212442,0.119266751,1
0.081,98.782,8003.902,6254.5,0.556,0.898,0.332727221,0.117824679,0.117987577,1
0.068,98.971,7822.342,6192.5,0.558,0.891,0.333617546,0.114811497,0.11664336,1
0.043,97.988,7595.914,6227,0.572,0.896,0.328986914,0.111053683,0.117391351,1
0.015,95.615,7510.102,6102,0.577,0.899,0.317808387,0.109629542,0.114681236,1
0.005,93.888,7381.757,5983,0.578,0.888,0.309672982,0.10749952,0.112101207,1
0.004,94.062,7134.165,5942.5,0.578,0.889,0.310492647,0.103390467,0.111223129,1
0.011,93.866,6964.15,5896.5,0.569,0.874,0.309569346,0.100568887,0.110225807,1
0.025,90.814,6871.341,5803.5,0.576,0.876,0.295192244,0.099028622,0.108209481,1
0.042,89.948,6890.697,5678.5,0.563,0.879,0.291112765,0.099349856,0.105499366,1
0.04,90.483,6923.419,5607,0.568,0.889,0.293632998,0.099892912,0.10394918,1
0.037,90.454,6847.685,5662,0.562,0.882,0.293496387,0.098636026,0.105141631,1
0.01,90.29,6863.886,5697,0.586,0.88,0.29272383,0.098904899,0.105900463,1
0.014,90.025,6989.759,5755,0.583,0.88,0.29147549,0.100993895,0.107157956,1
0.049,91.918,6976.179,5752,0.595,0.892,0.300392874,0.100768521,0.107092914,1
0.075,90.65,7159.271,5747.5,0.582,0.884,0.294419687,0.103807127,0.106995349,1
0.11,92.454,6916.925,5765.5,0.588,0.881,0.302917817,0.099785137,0.107385606,1
0.124,92.397,7239.825,5739.5,0.594,0.899,0.302649306,0.105144007,0.106821902,1
0.182,91.682,7072.616,5652.5,0.578,0.89,0.299281145,0.102368995,0.104935662,1
0.242,86.709,7259.926,5577,0.552,0.87,0.275854759,0.105477604,0.103298752,1
0.265,91.651,7313.386,5632.5,0.514,0.898,0.299135113,0.10636483,0.104502043,1
0.279,90.383,7395.494,5572.5,0.489,0.9,0.293161926,0.1077275,0.103201188,1
0.284,90.215,7281.363,5625.5,0.501,0.898,0.292370526,0.105833374,0.104350277,1
0.272,89.246,7088.029,5605,0.525,0.902,0.287805843,0.102624791,0.103905818,1
0.271,86.481,6671.636,5437.5,0.553,0.881,0.274780716,0.095714305,0.100274264,1
0.228,87.59,6752.932,5278.5,0.574,0.889,0.280004899,0.097063499,0.096826997,1
0.186,82.323,6167.715,5022.5,0.588,0.873,0.255193563,0.087351199,0.091276681,1
0.163,80.887,5803.078,4799,0.588,0.866,0.248428977,0.08129966,0.086430995,1
0.151,78.093,5623.027,4630.5,0.595,0.88,0.235267239,0.078311522,0.08277776,1
0.136,75.672,5285.031,4448,0.604,0.858,0.223862598,0.072702118,0.078820991,1
0.147,74.896,4837.945,4248,0.591,0.857,0.220207083,0.065282249,0.074484807,1
0.153,72.643,4721.75,4003,0.586,0.866,0.209593842,0.06335387,0.069172981,1
0.161,69.942,4636.485,3818,0.574,0.876,0.196870201,0.061938806,0.065162011,1
0.17,69.675,4627.209,3824.5,0.591,0.852,0.19561244,0.061784861,0.065302937,1
0.216,67.257,4305.688,3570,0.574,0.858,0.184221931,0.056448877,0.059785142,1
0.274,67.069,4403.31,3565.5,0.557,0.871,0.183336317,0.058069019,0.059687578,1
0.289,70.382,4386.964,3568.5,0.509,0.881,0.198942916,0.057797739,0.059752621,1
0.258,68.989,4616.223,3569.5,0.495,0.901,0.19238089,0.061602537,0.059774302,1
0.275,67.581,4566.31,3492.5,0.494,0.898,0.185748203,0.060774177,0.058104871,1
0.244,68.502,4618.135,3500.5,0.505,0.895,0.190086771,0.061634268,0.058278318,1
0.264,67.936,4244.633,3425.5,0.522,0.887,0.187420507,0.055435605,0.056652249,1
0.228,66.863,4221.766,3327.5,0.551,0.88,0.182365909,0.055056103,0.054527519,1
0.226,65.162,3889.335,3212,0.571,0.876,0.174352983,0.049539056,0.052023372,1
